transaction_id,card_number,bin,bin_country,card_type,card_brand,cardholder_name,issuing_bank,transaction_amount,transaction_currency,transaction_local_date,transmission_date_and_time,merchant_category_code,merchant_name,merchant_city,merchant_country,acquiring_country,authorization_code,transaction_fee,pos_entry_mode,transaction_status,channel,motif_rejet,cvv_validation,expiration_date_valid,is_ecommerce,is_domestic,ip_address,user_agent,customer_city,customer_phone,device_id,merchant_id,terminal_id,risk_score,is_fraud
6569,4040037016191608,404003,Maroc,Debit,MasterCard,Aya Bennani,Al Barid Bank,10.0,MAD,2025-01-18,2025-01-18T08:54:36,5541,Carrefour Market,Marrakech,Maroc,Maroc,527978,6.53,EMV,approved,ATM,none,valid,False,False,True,0.0.0.0,N/A,Meknès,0776472920,DEV-282,MID-2934,TERM-10172,0.571023967182284,0
6570,4125820123201437,412582,Maroc,Credit,Visa,Mehdi El Amrani,Banque Populaire,87.84,MAD,2025-01-30,2025-01-30T16:07:07,6011,Station Afriquia,Unknown,Cambodia,Cambodia,000000,38.67,MANUAL,declined,ECOM,limit_exceeded,invalid,False,True,False,15.139.229.144,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),Agadir,0761344420,DEV-879,MID-8022,TERM-84466,0.9724186205437749,0
6571,4133694554883076,413369,Maroc,Credit,Visa,Sara Alaoui,Crédit du Maroc,56.68,MAD,2025-01-05,2025-01-05T02:52:57,5722,Acima,Unknown,Colombie,Colombie,000000,0.32,MAGSTRIPE,declined,ECOM,Bad Cvv2/Cvc2,invalid,True,True,False,28.217.162.84,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Agadir,0611135473,DEV-431,MID-3775,TERM-72943,0.9324435785824547,0
6572,4100177358965765,410017,Chine,Credit,MasterCard,Zineb Fassi,Al Barid Bank,30.47,MAD,2025-01-13,2025-01-13T11:11:16,5722,Station Afriquia,Unknown,Colombie,Colombie,968285,34.56,MAGSTRIPE,approved,ATM,none,valid,True,False,False,0.0.0.0,N/A,Casablanca,0674945576,DEV-443,MID-7610,TERM-82379,0.8229759937175998,0
6573,4627999234715447,462799,Maroc,Debit,MasterCard,Mehdi El Hariri,BMCI,60.78,USD,2025-01-07,2025-01-07T09:43:05,5541,SuperMarket Marjane,Tanger,Maroc,Maroc,640780,46.94,EMV,approved,ECOM,none,invalid,False,True,True,21.222.70.242,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Meknès,0724664176,DEV-210,MID-7302,TERM-51220,0.6787995958851278,0
6574,4052085132414741,405208,France,Debit,Visa,Khadija Alaoui,Al Barid Bank,78.25,MAD,2025-01-17,2025-01-17T14:43:59,5812,SuperMarket Marjane,Tanger,Maroc,Maroc,442829,14.72,FALLBACK,approved,ATM,none,invalid,True,False,False,0.0.0.0,N/A,Oujda,0717516468,DEV-321,MID-2457,TERM-55392,0.8178002190519363,0
6575,4639152903393078,463915,Chine,Debit,MasterCard,Aya Melian,Banque Populaire,55.82,MAD,2025-01-16,2025-01-16T23:58:38,4814,Bijouterie L'Or,Unknown,USA,Cambodia,000000,16.09,EMV,declined,ATM,limit_exceeded,invalid,True,False,False,0.0.0.0,N/A,Tanger,0671818432,DEV-446,MID-3983,TERM-99516,0.9256663245051301,0
6576,4725113884348302,472511,Inde,Credit,Visa,Khadija Qadiri,Attijariwafa Bank,31.74,MAD,2025-01-15,2025-01-15T00:20:12,5947,Acima,Unknown,Equateur,Allemagne,450200,46.85,EMV,approved,ATM,none,invalid,False,False,False,0.0.0.0,N/A,Oujda,0656230475,DEV-810,MID-9622,TERM-34901,0.8417377162817651,0
6577,4699263829260186,469926,Maroc,Debit,Amex,Omar Bennani,BMCI,87.34,MAD,2025-01-31,2025-01-31T05:40:58,6011,Souvenirs Medina,Unknown,USA,USA,352467,49.67,FALLBACK,approved,POS,none,invalid,True,False,False,0.0.0.0,N/A,Oujda,0776847034,DEV-635,MID-4027,TERM-85485,0.7703461935021265,0
6578,4261411730405673,426141,Maroc,Debit,Discover,Ali Tahiri,Al Barid Bank,19.89,MAD,2025-01-16,2025-01-16T19:25:22,4814,BIM Store,Unknown,Côte d'Ivoire,Côte d'Ivoire,000000,43.82,FALLBACK,declined,ECOM,Bad Cvv2/Cvc2,invalid,True,True,False,143.57.100.89,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Fès,0730071516,DEV-564,MID-8216,TERM-83410,0.9311013339288924,0
6579,4979810548679062,497981,Allemagne,Prepaid,Discover,Mohamed El Idrissi,SGMB,11.49,MAD,2025-01-23,2025-01-23T01:11:47,6011,Electro Planet,Tetouan,Maroc,Maroc,254299,28.96,EMV,approved,ECOM,none,valid,True,True,False,232.17.168.222,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Oujda,0644623596,DEV-151,MID-4819,TERM-19692,0.7448260476536778,0
6580,4283270261831227,428327,Maroc,Credit,Discover,Mohamed Alaoui,Banque Populaire,28.58,MAD,2025-01-06,2025-01-06T07:03:42,5722,Station Afriquia,Unknown,Trinidade et Tobaggo,Trinidade et Tobaggo,000000,32.06,FALLBACK,declined,ECOM,Bad Cvv3-cvc3,invalid,True,True,False,6.147.21.228,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Meknès,0755188328,DEV-262,MID-2937,TERM-59290,0.9214126388469255,0
6581,4757752858173549,475775,Maroc,Debit,Visa,Fatima Tahiri,BMCI,25.35,MAD,2025-01-10,2025-01-10T07:23:16,6011,SuperMarket Marjane,Unknown,Indonésie,Indonésie,327572,17.94,MAGSTRIPE,approved,ATM,none,not_checked,False,False,False,0.0.0.0,N/A,Tetouan,0775141170,DEV-171,MID-7182,TERM-46887,0.7196890311027454,0
6582,4451907705172907,445190,Maroc,Debit,Discover,Aya El Idrissi,BMCI,38.11,EUR,2025-01-30,2025-01-30T19:29:41,5812,Carrefour Market,Unknown,Inde,Espagne,000000,8.6,MANUAL,declined,ECOM,expired_card,not_checked,True,True,False,90.29.15.213,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Oujda,0623792113,DEV-488,MID-2622,TERM-86486,0.9803678987433223,0
6583,4218339455023864,421833,Maroc,Prepaid,Visa,Ali Fassi,SGMB,25.21,USD,2025-01-02,2025-01-02T15:43:42,5541,Station Afriquia,Tetouan,Maroc,Maroc,758179,43.43,MANUAL,approved,ECOM,none,invalid,False,True,True,182.111.93.239,Mozilla/5.0 (Linux; Android 11; SM-G998B),Meknès,0706827512,DEV-111,MID-6764,TERM-24761,0.8746809815528911,0
6584,4501151873860434,450115,Maroc,Credit,Amex,Mehdi El Amrani,BMCI,35.8,EUR,2025-01-07,2025-01-07T17:39:35,5094,Station Afriquia,Unknown,France,France,000000,25.45,MANUAL,declined,ECOM,Bad Cvv2/Cvc2,not_checked,False,True,False,66.63.51.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Rabat,0722087658,DEV-275,MID-6094,TERM-32659,0.9848272107175461,1
6585,4172853377041728,417285,Maroc,Prepaid,Discover,Omar Qadiri,Banque Populaire,20.04,MAD,2025-01-24,2025-01-24T04:08:03,5094,Bijouterie L'Or,Unknown,Malaisie,Malaisie,668794,4.73,MANUAL,approved,ECOM,none,invalid,False,True,False,89.28.157.48,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Tetouan,0721895826,DEV-905,MID-8356,TERM-42978,0.9512104282741938,0
6586,4563217859983353,456321,Maroc,Debit,Visa,Sara Melian,CIH Bank,22.38,MAD,2025-01-20,2025-01-20T04:23:53,5947,Acima,Unknown,Chine,Chine,000000,46.22,MANUAL,declined,ATM,Invalid Card,invalid,False,False,False,0.0.0.0,N/A,Casablanca,0732681477,DEV-292,MID-9337,TERM-87013,0.981031740101862,0
6587,4231217759596296,423121,Maroc,Prepaid,Visa,Omar Tahiri,Banque Populaire,131.6,MAD,2025-01-18,2025-01-18T11:22:16,5722,Station Afriquia,Unknown,Malaisie,Malaisie,724094,21.54,FALLBACK,approved,POS,none,not_checked,True,False,False,0.0.0.0,N/A,Laâyoune,0654869540,DEV-363,MID-7144,TERM-70147,0.8706936560285898,0
6588,4541783201023144,454178,Maroc,Prepaid,Discover,Mehdi Tahiri,BMCE Bank,45.67,MAD,2025-01-25,2025-01-25T10:17:41,4814,SuperMarket Marjane,Tanger,Maroc,Maroc,000000,7.73,EMV,declined,ATM,limit_exceeded,invalid,True,False,True,0.0.0.0,N/A,Marrakech,0615686331,DEV-332,MID-2869,TERM-29427,0.8360669659362646,0
6589,4805169862795217,480516,Allemagne,Prepaid,MasterCard,Mohamed El Amrani,SGMB,15.29,EUR,2025-01-08,2025-01-08T18:37:37,5722,BIM Store,Unknown,Pérou,Pérou,000000,13.38,MANUAL,declined,POS,Bad Cvv2/Cvc2,invalid,True,False,False,0.0.0.0,N/A,Laâyoune,0628025396,DEV-178,MID-6940,TERM-70543,0.9824206756321121,1
6590,4911122319269413,491112,Maroc,Prepaid,MasterCard,Fatima Mansouri,Attijariwafa Bank,17.48,MAD,2025-01-03,2025-01-03T07:22:37,5947,FastFood Al Baraka,Unknown,Inde,France,000000,10.8,EMV,declined,POS,Bad Cvv2/Cvc2,invalid,False,False,False,0.0.0.0,N/A,Marrakech,0644867730,DEV-354,MID-2460,TERM-72947,0.9328776733245787,0
6591,4247529285777195,424752,Inde,Prepaid,Visa,Youssef Tahiri,Banque Populaire,137.42,MAD,2025-01-10,2025-01-10T01:12:56,5541,FastFood Al Baraka,Unknown,Colombie,Colombie,671518,34.08,MANUAL,approved,POS,none,not_checked,False,False,False,0.0.0.0,N/A,Tanger,0687644258,DEV-996,MID-4004,TERM-37251,0.9643396212520852,0
6592,4199148210680763,419914,Maroc,Credit,Amex,Zineb El Amrani,SGMB,18.12,MAD,2025-01-21,2025-01-21T09:19:56,6011,BIM Store,Unknown,Côte d'Ivoire,Côte d'Ivoire,989189,3.49,MANUAL,approved,ATM,none,valid,True,False,False,0.0.0.0,N/A,Fès,0673772386,DEV-142,MID-2547,TERM-17292,0.9261836937316972,0
6593,4220462330505937,422046,Maroc,Credit,Visa,Youssef Qadiri,Banque Populaire,57.35,MAD,2025-01-09,2025-01-09T20:13:30,6011,Acima,Rabat,Maroc,Maroc,737482,35.65,EMV,approved,POS,none,valid,True,False,True,0.0.0.0,N/A,Rabat,0752021596,DEV-380,MID-6020,TERM-90657,0.5385196677454901,0
6594,4684374242977303,468437,USA,Prepaid,Amex,Khadija Mansouri,BMCI,28.02,EUR,2025-01-20,2025-01-20T17:35:22,5541,Acima,Unknown,Inde,Equateur,000000,17.46,MANUAL,declined,ECOM,Invalid Card,valid,True,True,False,4.191.193.27,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),Fès,0626754173,DEV-988,MID-2458,TERM-28057,0.9830661709897146,1
6595,4231296862295564,423129,Maroc,Debit,Visa,Youssef Qadiri,BMCE Bank,39.65,MAD,2025-01-01,2025-01-01T08:14:42,5722,Station Afriquia,Unknown,Equateur,Equateur,741146,48.81,MANUAL,approved,ECOM,none,invalid,False,True,False,226.166.194.161,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Marrakech,0792588828,DEV-774,MID-9891,TERM-52416,0.9524464897106456,0
6596,4746574308249621,474657,Espagne,Debit,Amex,Omar Alaoui,Crédit du Maroc,160.69,USD,2025-01-24,2025-01-24T04:12:23,6011,Carrefour Market,Unknown,Antigua et Barbade,Antigua et Barbade,000000,49.5,EMV,declined,POS,Bad Cvv2/Cvc2,not_checked,False,False,False,0.0.0.0,N/A,Tetouan,0746036304,DEV-337,MID-8830,TERM-48194,0.8861618147512353,0
6597,4222883046064585,422288,Maroc,Prepaid,Amex,Aya Alaoui,BMCI,153.68,MAD,2025-01-14,2025-01-14T16:41:31,5541,Carrefour Market,Unknown,Espagne,Espagne,768061,15.7,MAGSTRIPE,approved,ATM,none,not_checked,False,False,False,0.0.0.0,N/A,Casablanca,0649655469,DEV-394,MID-4071,TERM-10639,0.8691462159286176,0
6598,4364415384904667,436441,Maroc,Prepaid,MasterCard,Sara El Idrissi,Banque Populaire,50.92,MAD,2025-01-05,2025-01-05T03:36:35,5411,BIM Store,Unknown,Trinidade et Tobaggo,Trinidade et Tobaggo,000000,2.25,MAGSTRIPE,declined,POS,expired_card,invalid,True,False,False,0.0.0.0,N/A,Tetouan,0685421840,DEV-252,MID-7995,TERM-43480,0.891567259043536,0
6599,4369361602131142,436936,Chine,Prepaid,Discover,Fatima El Hariri,CIH Bank,79.03,MAD,2025-01-25,2025-01-25T04:06:47,5722,Station Afriquia,Unknown,Côte d'Ivoire,Côte d'Ivoire,000000,2.07,EMV,declined,ECOM,limit_exceeded,not_checked,False,True,False,62.76.4.67,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Tetouan,0645026006,DEV-787,MID-2167,TERM-83111,0.9220138163029723,0
6600,4268022645425902,426802,Maroc,Prepaid,Visa,Youssef El Hariri,BMCI,13.1,USD,2025-01-12,2025-01-12T20:35:31,6011,BIM Store,Oujda,Maroc,Maroc,228274,47.09,MAGSTRIPE,approved,ECOM,none,valid,True,True,True,154.145.85.215,Mozilla/5.0 (Linux; Android 11; SM-G998B),Fès,0619331946,DEV-500,MID-5415,TERM-66400,0.5209439576087151,0
6601,4238436997449239,423843,Maroc,Prepaid,Discover,Khadija Qadiri,BMCE Bank,11.48,MAD,2025-01-06,2025-01-06T09:54:55,5812,Souvenirs Medina,Marrakech,Maroc,Maroc,791820,41.26,MANUAL,approved,ECOM,none,not_checked,True,True,True,82.25.140.176,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),Rabat,0701734736,DEV-259,MID-6877,TERM-80540,0.8898409089814043,0
6602,4267670807365840,426767,Chine,Credit,Amex,Fatima Bennani,BMCI,56.3,MAD,2025-01-06,2025-01-06T09:17:17,5541,FastFood Al Baraka,Unknown,Allemagne,Allemagne,445756,14.3,MANUAL,approved,ATM,none,invalid,False,False,False,0.0.0.0,N/A,Fès,0666003418,DEV-784,MID-1845,TERM-98329,0.9587665564028235,0
6603,4729721659678292,472972,Maroc,Prepaid,Discover,Mehdi Bennani,Crédit du Maroc,20.02,EUR,2025-01-30,2025-01-30T06:34:28,5094,BIM Store,Unknown,Pérou,Pérou,000000,0.13,EMV,declined,ECOM,Invalid Card,not_checked,True,True,False,180.204.100.9,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Agadir,0765058165,DEV-853,MID-2143,TERM-76981,0.9325842804183967,0
6604,4255102955988360,425510,Maroc,Prepaid,MasterCard,Fatima Melian,Banque Populaire,10.42,EUR,2025-01-12,2025-01-12T22:37:30,6011,Electro Planet,Unknown,Inde,Inde,000000,3.79,FALLBACK,declined,ATM,limit_exceeded,invalid,False,False,False,0.0.0.0,N/A,Agadir,0718130303,DEV-351,MID-8045,TERM-61033,0.8603649960313559,0
6605,4390236690691431,439023,Maroc,Debit,MasterCard,Sara El Amrani,Crédit du Maroc,40.68,MAD,2025-01-06,2025-01-06T11:00:37,5541,SuperMarket Marjane,Unknown,République Dominicaine,Indonésie,452810,16.03,MANUAL,approved,POS,none,invalid,True,False,False,0.0.0.0,N/A,Oujda,0755346455,DEV-459,MID-6464,TERM-66420,0.9578396449697395,0
6606,4522897101123020,452289,France,Debit,Visa,Sara Melian,CIH Bank,69.69,MAD,2025-01-19,2025-01-19T08:28:21,5947,Electro Planet,Unknown,Japon,Japon,000000,11.7,MANUAL,declined,ECOM,expired_card,not_checked,False,True,False,146.253.182.208,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Agadir,0704455822,DEV-481,MID-2695,TERM-17291,0.9832362785267788,1
6607,4408284134987119,440828,USA,Prepaid,Visa,Youssef Qadiri,BMCE Bank,101.55,MAD,2025-01-11,2025-01-11T18:30:50,3000,Carrefour Market,Unknown,France,France,989841,47.09,MAGSTRIPE,approved,POS,none,invalid,True,False,False,0.0.0.0,N/A,Fès,0607946912,DEV-804,MID-4900,TERM-12514,0.8319338070816794,0
6608,4949833292343685,494983,Maroc,Debit,Amex,Sara El Hariri,Crédit du Maroc,10.0,EUR,2025-01-02,2025-01-02T18:52:48,5094,Bijouterie L'Or,Unknown,Malaisie,Malaisie,000000,5.89,MAGSTRIPE,declined,ATM,expired_card,not_checked,True,False,False,0.0.0.0,N/A,Meknès,0601952319,DEV-542,MID-9872,TERM-70880,0.9301210627256306,0
6609,4972007201782955,497200,Maroc,Debit,MasterCard,Fatima Tahiri,BMCI,51.0,MAD,2025-01-22,2025-01-22T11:23:07,5947,SuperMarket Marjane,Unknown,Inde,Inde,994175,2.05,EMV,approved,ECOM,none,not_checked,False,True,False,130.159.194.140,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Laâyoune,0684975413,DEV-626,MID-3185,TERM-66942,0.799389634771631,0
6610,4569090079971765,456909,Espagne,Debit,Amex,Khadija Tahiri,BMCE Bank,10.0,MAD,2025-01-08,2025-01-08T20:02:39,5722,SuperMarket Marjane,Unknown,Népal,Népal,000000,32.78,MAGSTRIPE,declined,POS,Bad Cvv2/Cvc2,valid,True,False,False,0.0.0.0,N/A,Meknès,0628638917,DEV-710,MID-3244,TERM-28555,0.9278474627460418,0
6611,4406667684763741,440666,Chine,Prepaid,Discover,Mehdi Tahiri,Banque Populaire,141.21,MAD,2025-01-04,2025-01-04T21:59:22,5094,FastFood Al Baraka,Unknown,Thailande,Thailande,841352,14.84,MAGSTRIPE,approved,ATM,none,invalid,True,False,False,0.0.0.0,N/A,Tanger,0785163787,DEV-972,MID-1544,TERM-19336,0.8639677301947905,0
6612,4630566801663337,463056,Chine,Debit,Discover,Amine El Hariri,Crédit du Maroc,108.09,MAD,2025-01-14,2025-01-14T19:53:32,5812,Bijouterie L'Or,Unknown,Chine,Chine,000000,47.34,FALLBACK,declined,ATM,Invalid Card,valid,False,False,False,0.0.0.0,N/A,Marrakech,0651985897,DEV-895,MID-7518,TERM-21537,0.9258557933126251,0
6613,4674907214351550,467490,Maroc,Prepaid,MasterCard,Khadija El Idrissi,Al Barid Bank,82.46,EUR,2025-01-22,2025-01-22T23:57:35,5541,Restau Chez Hassan,Marrakech,Maroc,Maroc,593409,42.07,FALLBACK,approved,ATM,none,not_checked,True,False,True,0.0.0.0,N/A,Marrakech,0748451993,DEV-771,MID-1736,TERM-97221,0.6293273725891126,0
6614,4407079999787880,440707,Maroc,Prepaid,Amex,Mohamed Fassi,Crédit du Maroc,63.4,MAD,2025-01-10,2025-01-10T12:02:30,5094,SuperMarket Marjane,Unknown,Cambodia,Cambodia,275023,38.49,EMV,approved,POS,none,invalid,False,False,False,0.0.0.0,N/A,Laâyoune,0646645069,DEV-716,MID-6059,TERM-22568,0.80751795965031,0
6615,4245894483276330,424589,Inde,Prepaid,Discover,Aya Qadiri,CIH Bank,21.1,USD,2025-01-17,2025-01-17T18:01:11,5947,FastFood Al Baraka,Unknown,Antigua et Barbade,Antigua et Barbade,000000,25.72,FALLBACK,declined,ATM,Bad Cvv2/Cvc2,invalid,False,False,False,0.0.0.0,N/A,Oujda,0679790767,DEV-685,MID-7721,TERM-37772,0.9241483533732887,0
6616,4339783715676739,433978,Maroc,Debit,MasterCard,Mohamed Melian,Crédit du Maroc,15.77,MAD,2025-01-02,2025-01-02T08:16:31,3000,Bijouterie L'Or,Unknown,Thailande,Thailande,000000,21.97,MANUAL,declined,ECOM,Bad CVV/CVC,invalid,True,True,False,105.53.39.97,Mozilla/5.0 (Linux; Android 11; SM-G998B),Meknès,0684368961,DEV-651,MID-8209,TERM-68706,0.981707083543615,0
6617,4194041903902243,419404,Maroc,Prepaid,Amex,Youssef El Idrissi,BMCE Bank,34.09,MAD,2025-01-13,2025-01-13T14:43:31,3000,Restau Chez Hassan,Agadir,Maroc,Maroc,000000,40.02,MAGSTRIPE,declined,ATM,Bad Cvv2/Cvc2,not_checked,False,False,True,0.0.0.0,N/A,Laâyoune,0739901028,DEV-929,MID-1414,TERM-59575,0.8490429073088166,0
6618,4990272812544408,499027,France,Credit,Discover,Ali Melian,CIH Bank,103.13,MAD,2025-01-31,2025-01-31T11:06:25,5812,BIM Store,Tetouan,Maroc,Maroc,000000,5.7,EMV,declined,ECOM,Invalid Card,valid,False,True,False,53.5.194.171,Mozilla/5.0 (Linux; Android 11; SM-G998B),Tetouan,0606138603,DEV-370,MID-4298,TERM-98036,0.9166060193938786,0
6619,4936165594268197,493616,Maroc,Credit,MasterCard,Amine El Idrissi,Al Barid Bank,31.21,MAD,2025-01-30,2025-01-30T15:02:47,4814,Acima,Unknown,USA,USA,000000,2.81,MAGSTRIPE,declined,ECOM,Bad Cvv3-cvc3,invalid,False,True,False,94.107.54.224,Mozilla/5.0 (Linux; Android 11; SM-G998B),Casablanca,0723815487,DEV-179,MID-4491,TERM-40455,0.935706272086054,0
6620,4775108394047223,477510,Maroc,Prepaid,MasterCard,Mohamed Alaoui,SGMB,37.82,MAD,2025-01-20,2025-01-20T17:50:45,6011,Acima,Unknown,Chine,Chine,879763,25.06,FALLBACK,approved,ATM,none,not_checked,True,False,False,0.0.0.0,N/A,Tanger,0677332534,DEV-814,MID-5691,TERM-99893,0.7314844510771666,0
6621,4488386425235020,448838,Espagne,Credit,Visa,Omar Tahiri,Crédit du Maroc,21.13,MAD,2025-01-18,2025-01-18T07:50:59,5812,Restau Chez Hassan,Tanger,Maroc,Népal,000000,1.57,EMV,declined,ATM,Bad CVV/CVC,invalid,True,False,False,0.0.0.0,N/A,Fès,0685274842,DEV-656,MID-2261,TERM-53204,0.9296784384383378,0
6622,4382624811676077,438262,Maroc,Prepaid,MasterCard,Aya Tahiri,Crédit du Maroc,266.8,MAD,2025-01-19,2025-01-19T13:38:45,5541,Electro Planet,Unknown,Népal,France,378468,4.5,MANUAL,approved,ECOM,none,not_checked,True,True,False,54.30.234.6,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),Agadir,0639253389,DEV-500,MID-9056,TERM-99552,0.9648852633559909,0
6623,4590109588536324,459010,France,Debit,Discover,Khadija Qadiri,BMCE Bank,46.58,MAD,2025-01-29,2025-01-29T16:50:26,5722,Bijouterie L'Or,Oujda,Maroc,Maroc,000000,41.12,MAGSTRIPE,declined,POS,Bad Cvv3-cvc3,invalid,False,False,False,0.0.0.0,N/A,Fès,0753604967,DEV-317,MID-2800,TERM-49855,0.929428140471607,0
6624,4034572009413486,403457,Inde,Debit,Discover,Sara Qadiri,BMCE Bank,130.95,MAD,2025-01-04,2025-01-04T16:25:36,5947,SuperMarket Marjane,Laâyoune,Maroc,Maroc,629229,12.46,MANUAL,approved,ECOM,none,invalid,False,True,False,51.43.134.102,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Laâyoune,0748981361,DEV-565,MID-8489,TERM-61717,0.9555542103264492,0
6625,4559428654239697,455942,Allemagne,Credit,Amex,Aya El Amrani,Crédit du Maroc,18.01,MAD,2025-01-17,2025-01-17T13:55:05,5947,Bijouterie L'Or,Unknown,Cambodia,Cambodia,000000,22.49,MAGSTRIPE,declined,ATM,expired_card,not_checked,False,False,False,0.0.0.0,N/A,Rabat,0602442765,DEV-313,MID-6608,TERM-87148,0.9272817753264588,0
6626,4192790484870952,419279,Maroc,Credit,Amex,Youssef El Amrani,Banque Populaire,23.97,MAD,2025-01-17,2025-01-17T01:29:00,5722,BIM Store,Unknown,Colombie,Colombie,530803,25.91,MANUAL,approved,ECOM,none,not_checked,False,True,False,121.4.99.155,Mozilla/5.0 (Linux; Android 11; SM-G998B),Tetouan,0718347017,DEV-924,MID-9614,TERM-48924,0.9535031305471622,0
6627,4660778584341650,466077,Maroc,Prepaid,MasterCard,Amine Qadiri,CIH Bank,13.3,EUR,2025-01-16,2025-01-16T22:23:22,3000,Bijouterie L'Or,Unknown,Cambodia,Cambodia,000000,7.32,MANUAL,declined,ECOM,limit_exceeded,not_checked,True,True,False,108.96.200.117,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Casablanca,0773903836,DEV-145,MID-7111,TERM-46686,0.9818821827362489,0
6628,4908263235719060,490826,Maroc,Credit,Amex,Ali El Hariri,BMCI,165.58,MAD,2025-01-25,2025-01-25T00:52:27,5947,SuperMarket Marjane,Unknown,Chine,Chine,000000,22.21,MANUAL,declined,ECOM,Bad CVV/CVC,valid,True,True,False,190.35.178.236,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Laâyoune,0686150214,DEV-841,MID-5558,TERM-88800,0.9853475005807272,1
6629,4352421525500937,435242,Maroc,Debit,Visa,Aya El Hariri,Crédit du Maroc,147.02,MAD,2025-01-29,2025-01-29T05:08:49,3000,Souvenirs Medina,Unknown,République Dominicaine,République Dominicaine,000000,23.8,MANUAL,declined,ECOM,limit_exceeded,invalid,True,True,False,105.8.166.168,Mozilla/5.0 (Linux; Android 11; SM-G998B),Tetouan,0791010621,DEV-450,MID-3413,TERM-60181,0.9863663617086724,1
6630,4855899646134871,485589,France,Credit,Amex,Sara Melian,Crédit du Maroc,26.11,MAD,2025-01-27,2025-01-27T12:51:53,4814,Station Afriquia,Casablanca,Maroc,Maroc,496140,41.8,EMV,approved,ATM,none,valid,False,False,False,0.0.0.0,N/A,Casablanca,0622186829,DEV-838,MID-1236,TERM-18330,0.8334019102514154,0
6631,4288076244232615,428807,Maroc,Prepaid,Amex,Fatima Alaoui,Attijariwafa Bank,114.66,MAD,2025-01-27,2025-01-27T05:17:11,5411,FastFood Al Baraka,Unknown,USA,USA,536136,6.24,MANUAL,approved,ECOM,none,not_checked,False,True,False,147.56.130.56,Mozilla/5.0 (Linux; Android 11; SM-G998B),Fès,0789738578,DEV-766,MID-6516,TERM-78952,0.940042372409663,0
6632,4991003309441502,499100,Allemagne,Debit,Visa,Aya Mansouri,Banque Populaire,31.55,MAD,2025-01-09,2025-01-09T22:20:21,5411,Station Afriquia,Oujda,Maroc,Maroc,837357,18.62,MAGSTRIPE,approved,ECOM,none,valid,False,True,False,76.125.150.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Tetouan,0758336846,DEV-100,MID-2835,TERM-62498,0.7449941483071998,0
6633,4751557501575866,475155,Maroc,Prepaid,MasterCard,Sara Tahiri,Banque Populaire,20.53,MAD,2025-01-13,2025-01-13T10:19:43,5411,BIM Store,Unknown,Colombie,Colombie,728671,41.57,MAGSTRIPE,approved,ATM,none,invalid,False,False,False,0.0.0.0,N/A,Agadir,0768580701,DEV-714,MID-6035,TERM-62038,0.7411589984608575,0
6634,4216089817168562,421608,Maroc,Credit,MasterCard,Mohamed Alaoui,BMCI,267.4,MAD,2025-01-18,2025-01-18T07:16:58,5812,Carrefour Market,Unknown,Népal,Népal,939723,18.42,MAGSTRIPE,approved,ECOM,none,not_checked,False,True,False,178.20.204.23,Mozilla/5.0 (Linux; Android 11; SM-G998B),Tanger,0602568501,DEV-303,MID-8808,TERM-75870,0.8822159486514886,0
6635,4087970850252875,408797,Maroc,Prepaid,MasterCard,Amine Bennani,Attijariwafa Bank,80.66,MAD,2025-01-15,2025-01-15T08:08:16,5094,Souvenirs Medina,Unknown,Allemagne,Allemagne,438171,6.46,MANUAL,approved,ECOM,none,invalid,False,True,False,179.192.150.245,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),Laâyoune,0798355070,DEV-229,MID-8578,TERM-79345,0.9606780617499086,0
